Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Predict
36466,714.949,275.5237615,168.8106403,1.63214689,0.790323366,36805,215.4761083,0.773338423,0.990789295,0.896494987,0.782059983,0.007555634,0.001743456,0.611617817,0.998250118,DERMASON,DERMASON
68882,1003.476,356.9580685,246.8182474,1.446238567,0.722425416,69727,296.1474064,0.778855721,0.987881309,0.859610343,0.829642002,0.005182168,0.001514447,0.688305851,0.995454467,BARBUNYA,CALI
69002,1037.299,369.3259433,238.3257423,1.5496687,0.763929918,70098,296.4052548,0.714476532,0.984364746,0.805867468,0.802557362,0.005352395,0.001369721,0.644098319,0.998139006,BARBUNYA,CALI
38010,713.114,239.8470136,202.0040737,1.187337509,0.539133208,38445,219.9905341,0.752613654,0.988685135,0.939268609,0.917211896,0.006310103,0.002754831,0.841277662,0.998880524,SEKER,SEKER
34475,677.676,241.0431821,182.3691135,1.321732487,0.65389796,34878,209.511177,0.776463964,0.988445438,0.943343645,0.869185244,0.006991825,0.002461613,0.755482988,0.99854641,SEKER,DERMASON
26614,598.639,220.4256253,154.085455,1.430541418,0.715086444,26917,184.0814962,0.74674523,0.988743173,0.933232819,0.835118403,0.008282319,0.002484986,0.697422747,0.997692126,DERMASON,DERMASON
36089,707.596,267.8210136,171.9325131,1.557710108,0.766731454,36454,214.3593757,0.782807687,0.989987381,0.905761744,0.80038296,0.007421126,0.001878628,0.640612883,0.997889163,DERMASON,DERMASON
70878,1026.542,360.2270008,251.1336472,1.434403573,0.716921532,71854,300.4075106,0.732998263,0.986416901,0.845216317,0.83393946,0.005082353,0.001516291,0.695455023,0.99756317,BARBUNYA,CALI
64778,984.123,367.3746149,225.3327197,1.630365157,0.789803831,65656,287.1896781,0.801956051,0.986627269,0.840501776,0.781735228,0.005671287,0.001306472,0.611109966,0.996332396,BARBUNYA,CALI
33162,675.641,249.8353951,169.6200147,1.472912236,0.734205709,33617,205.4827725,0.804200213,0.986465181,0.912890288,0.822472622,0.007533786,0.002126566,0.676461214,0.996367999,DERMASON,DERMASON
35546,703.958,265.1473831,171.1279084,1.54941053,0.763839079,35953,212.7406234,0.754820352,0.988679665,0.901378309,0.802348569,0.007459275,0.001906903,0.643763226,0.997453521,DERMASON,DERMASON
22869,565.655,207.1308529,141.2546429,1.466364918,0.731390883,23192,170.6391372,0.788368726,0.986072784,0.898160141,0.823822887,0.009057276,0.002573433,0.678684149,0.995198626,DERMASON,DERMASON
63464,954.362,359.2114569,226.2459368,1.587703461,0.776724467,64109,284.2619821,0.738726574,0.98993901,0.875610636,0.791349988,0.005660082,0.001369232,0.626234804,0.994275165,CALI,CALI
67724,969.983,359.9504777,240.5130294,1.496594503,0.743996364,68288,293.6475352,0.799310736,0.991740862,0.904532591,0.815799821,0.005314962,0.00145216,0.665529348,0.996027563,BARBUNYA,CALI
66091,1043.887,424.0714337,199.3814395,2.126935359,0.882581182,66928,290.0856335,0.694817073,0.987494023,0.762158344,0.684048984,0.006416478,0.000866613,0.467923013,0.995242001,HOROZ,HOROZ
46256,809.128,306.2939597,193.0690004,1.586448157,0.776320076,46757,242.6828556,0.74485113,0.989285027,0.88785793,0.792320083,0.006621713,0.001609729,0.627771114,0.995926326,SIRA,SIRA
37016,722.111,275.9506091,171.265728,1.611242438,0.784096391,37446,217.0949907,0.776016771,0.988516798,0.892054584,0.786716838,0.007454901,0.001761552,0.618923384,0.997235621,DERMASON,DERMASON
68389,1030.293,344.6779154,253.653765,1.358851959,0.677073566,69587,295.085715,0.792006856,0.982784141,0.80960768,0.856120168,0.005039961,0.001670113,0.732941743,0.995959323,BARBUNYA,CALI
90343,1173.139,472.0359631,246.2945413,1.916550649,0.853085765,91713,339.1581935,0.767179008,0.985062096,0.824907831,0.71850075,0.005224931,0.000858953,0.516243328,0.989406485,CALI,CALI
74466,1030.978,399.0801854,239.7014623,1.664905093,0.799523478,75530,307.9172875,0.789001907,0.985912882,0.880377823,0.771567466,0.005359227,0.001171595,0.595316355,0.991145232,CALI,CALI
71385,1066.275,377.31638,241.9376684,1.559560289,0.76736848,72551,301.480024,0.701117703,0.983928547,0.789002491,0.799011228,0.005285654,0.001328893,0.638418942,0.99565283,BARBUNYA,CALI
54637,936.34,384.6716817,182.1209184,2.112177365,0.880823335,55389,263.7536521,0.600406593,0.986423297,0.783122237,0.685659134,0.007040498,0.000959878,0.470128448,0.992994667,HOROZ,HOROZ
64181,1001.764,357.1130804,229.2063705,1.558041688,0.766845824,65138,285.8632317,0.784858268,0.985308115,0.803684333,0.800483789,0.005564156,0.001409254,0.640774296,0.998353066,BARBUNYA,CALI
42953,782.117,291.4234049,188.3417761,1.547311547,0.763098449,43523,233.8577734,0.803130025,0.986903476,0.882388653,0.80246737,0.006784704,0.001735482,0.64395388,0.996397274,SIRA,SIRA
39709,719.045,253.6662173,199.5592514,1.271132336,0.6173353,40046,224.8534391,0.772338274,0.991584678,0.965131906,0.886414602,0.006388129,0.00243277,0.785730847,0.998767887,SEKER,SEKER
31818,670.763,247.1080599,164.2388579,1.504565138,0.747160306,32215,201.2757706,0.70747543,0.987676548,0.888678237,0.814525316,0.007766298,0.002108687,0.663451491,0.998205984,DERMASON,DERMASON
28533,626.862,235.3354438,154.7647934,1.52060064,0.753336831,28885,190.6025811,0.783701384,0.987813744,0.912459112,0.809918719,0.008247834,0.0021892,0.655968331,0.997465864,DERMASON,DERMASON
28507,623.604,234.702062,155.3213172,1.511074373,0.749697392,28821,190.5157204,0.81907252,0.989105166,0.92117808,0.811734327,0.008233138,0.00220496,0.658912618,0.995665971,DERMASON,DERMASON
54991,906.255,356.9962841,198.2208731,1.80100248,0.831685953,55868,264.6067191,0.734535497,0.984302284,0.841396401,0.741203007,0.006491904,0.00120865,0.549381897,0.989438159,HOROZ,HOROZ
46704,813.324,295.3600895,203.0207835,1.454826863,0.726310254,47182,243.8552433,0.701735407,0.989869018,0.887231119,0.825620157,0.006324086,0.001812586,0.681648643,0.991680757,SIRA,SIRA
29597,631.032,231.8941057,163.3321493,1.419770123,0.709863399,29865,194.1238543,0.779894598,0.991026285,0.93401702,0.837122849,0.007835054,0.002373442,0.700774664,0.99493893,DERMASON,DERMASON
60979,984.025,403.3630037,193.5767818,2.083736489,0.877319295,61683,278.6411208,0.621587735,0.988586807,0.79136693,0.690794937,0.006614785,0.000929163,0.477197645,0.994354146,HOROZ,HOROZ
50954,895.158,358.9366715,184.3979667,1.946532697,0.857949528,52105,254.7089472,0.681075734,0.977909989,0.799077224,0.709620853,0.007044328,0.001101856,0.503561756,0.980199423,HOROZ,HOROZ
68153,1029.375,358.2789264,242.6969575,1.476239876,0.735617924,69257,294.5761272,0.761996869,0.984059373,0.808253527,0.82219775,0.00525698,0.001481908,0.67600914,0.997951649,BARBUNYA,CALI
57761,910.99,330.2813373,223.64553,1.476807237,0.735857484,58490,271.1892132,0.791268254,0.987536331,0.874615859,0.821085488,0.005718068,0.001603181,0.674181379,0.99563594,BARBUNYA,CALI
80946,1093.51,422.8378095,245.3976852,1.723071712,0.814360823,81704,321.0352756,0.678280543,0.990722608,0.8506673,0.759239757,0.005223702,0.001070715,0.576445008,0.993256087,CALI,CALI
75710,1077.037,367.9145312,263.1446424,1.398145628,0.698886003,77071,310.4786078,0.776098901,0.982340958,0.820166193,0.843887864,0.004859524,0.001520241,0.712146727,0.995684832,BARBUNYA,CALI
38058,702.407,243.776737,198.9990877,1.225014344,0.577604191,38365,220.1293951,0.743146138,0.991997915,0.96934453,0.902995905,0.006405401,0.002627055,0.815401604,0.998878661,SEKER,SEKER
33192,672.88,250.0924522,169.4980689,1.475488505,0.735300121,33510,205.5756964,0.761354253,0.990510295,0.921229944,0.821998803,0.007534721,0.002121933,0.675682033,0.996961072,DERMASON,DERMASON
34668,704.917,268.2745335,166.9007759,1.607389373,0.782916503,35416,210.0968075,0.747670807,0.978879602,0.876723572,0.783141079,0.007738391,0.001795521,0.613309949,0.985827894,SIRA,DERMASON
75562,1077.868,402.7975336,239.9578761,1.678617681,0.803186052,76928,310.1749933,0.679917937,0.982243136,0.817301227,0.770051868,0.005330689,0.001156227,0.59297988,0.995386511,BARBUNYA,CALI
30446,649.126,245.6234234,158.2712836,1.551914016,0.764717581,30759,196.8884232,0.794540567,0.989824117,0.907992158,0.801586512,0.00806751,0.00205457,0.642540936,0.997168285,DERMASON,DERMASON
69714,1023.301,370.4865925,240.0561473,1.543333077,0.761684342,70851,297.9305651,0.73056327,0.983952238,0.836610034,0.80416018,0.005314379,0.00137089,0.646673596,0.998032751,BARBUNYA,CALI
50299,895.206,366.7064776,176.3450537,2.079482639,0.87678157,50964,253.0665443,0.667990279,0.986951574,0.788720713,0.690106556,0.007290532,0.001020008,0.476247059,0.99034749,HOROZ,HOROZ
61955,941.725,356.2676132,221.8502492,1.605892328,0.782455301,62655,280.8621655,0.74689572,0.988827707,0.877885803,0.78834605,0.005750426,0.001370084,0.621489494,0.99804521,BARBUNYA,CALI
68823,1054.403,368.6293354,239.0642829,1.54196742,0.761195798,70191,296.0205486,0.705153689,0.980510322,0.777911511,0.803030362,0.005356194,0.001373928,0.644857762,0.994349659,BARBUNYA,CALI
45200,873.211,357.1308499,162.8601044,2.19286885,0.88996767,45850,239.8967016,0.751279835,0.985823337,0.74492046,0.671733348,0.007901125,0.00099233,0.451225691,0.989478763,HOROZ,HOROZ
40418,780.121,316.1365416,163.8126042,1.929867016,0.855277392,40814,226.8519251,0.651398917,0.990297447,0.834566112,0.717575779,0.007821677,0.001279236,0.514914999,0.993717472,HOROZ,HOROZ
40851,762.351,289.0494353,180.9566869,1.597340448,0.77979045,41340,228.0638258,0.799119718,0.988171263,0.883288564,0.78901322,0.0070757,0.001691556,0.622541862,0.994411297,SIRA,SIRA
34131,668.091,224.3380186,193.8042127,1.157549753,0.503674085,34473,208.4632795,0.770625423,0.990079192,0.960920889,0.929237411,0.006572852,0.003023015,0.863482166,0.999523568,SEKER,SEKER
78403,1078.803,413.6494353,243.2979636,1.700176316,0.808734198,79203,315.9522116,0.695382623,0.989899372,0.846560993,0.763816374,0.005275939,0.001107734,0.583415453,0.991909135,CALI,CALI
35758,682.303,239.4353205,190.4997504,1.25687997,0.605794808,36049,213.3740838,0.745890697,0.991927654,0.965224912,0.891155421,0.006695993,0.002605005,0.794157984,0.998161263,SEKER,SEKER
88892,1120.911,417.8434661,271.7476179,1.537615929,0.759628308,89503,336.4235569,0.8111176,0.993173413,0.889058379,0.805142557,0.004700574,0.00121849,0.648254538,0.996766503,CALI,CALI
80951,1107.182,395.5388204,261.61346,1.511920757,0.750024254,82239,321.0451906,0.779927355,0.984338331,0.829839396,0.81166544,0.004886151,0.001308142,0.658800786,0.996054583,BARBUNYA,CALI
67359,1028.02,375.7874784,230.2702608,1.631940994,0.790263433,68721,292.8551562,0.762721652,0.980180731,0.800944396,0.779310576,0.005578876,0.001269313,0.607324974,0.991118521,BARBUNYA,CALI
62787,942.187,359.461842,223.1302895,1.610995275,0.784021012,63429,282.7417396,0.81130637,0.989878447,0.888802733,0.786569551,0.0057251,0.001351797,0.618691658,0.996709338,BARBUNYA,CALI
37482,705.803,244.497488,195.3803884,1.251392169,0.601184833,37878,218.4572375,0.777634855,0.989545383,0.945508898,0.893494814,0.006523064,0.002564481,0.798332982,0.999027642,SEKER,SEKER
37098,705.621,257.2452183,183.9486381,1.398462206,0.699051663,37453,217.3353184,0.779107863,0.990521454,0.936305051,0.844856592,0.006934207,0.002179258,0.713782661,0.998198075,DERMASON,DERMASON
75005,1060.906,418.2280764,230.8987844,1.811304799,0.833785718,76087,309.0296621,0.759875186,0.985779437,0.837425668,0.738902239,0.005576003,0.001025299,0.545976519,0.988929889,CALI,CALI
79796,1110.388,431.5476329,238.2902876,1.811016459,0.833727508,81173,318.7466435,0.687517232,0.983036231,0.813282573,0.738612888,0.005408136,0.000992876,0.545548998,0.987998215,CALI,CALI
47099,833.628,327.7793514,185.2744074,1.769156118,0.824925657,47960,244.8842774,0.693754603,0.98204754,0.85168101,0.747100988,0.00695937,0.001337417,0.558159887,0.987471979,SIRA,SIRA
35967,684.169,231.4932948,197.9525237,1.169438462,0.518444527,36223,213.9967446,0.78621549,0.992932667,0.96557785,0.92441876,0.006436269,0.002899272,0.854550045,0.999343689,SEKER,SEKER
28310,634.894,238.072282,151.8170946,1.568152009,0.770290386,28692,189.8562917,0.722894643,0.986686184,0.882566193,0.797473314,0.008409477,0.002098038,0.635963687,0.997287734,DERMASON,DERMASON
63127,989.856,351.1002035,229.1462507,1.532210116,0.757657815,64252,283.5062482,0.718528046,0.982490817,0.809619528,0.807479589,0.005561807,0.001458552,0.652023287,0.999036677,BARBUNYA,CALI
34239,666.439,232.6862934,187.7243461,1.239510475,0.59086546,34510,208.792837,0.769554077,0.992147204,0.968746459,0.897314723,0.006795943,0.002717745,0.805173713,0.998021251,SEKER,SEKER
74734,1062.473,381.3988414,250.9818411,1.519627236,0.752968887,75706,308.4708805,0.826740121,0.987160859,0.831940538,0.808788195,0.005103418,0.001347039,0.654138344,0.994046444,BARBUNYA,CALI
51487,909.858,377.6142924,174.9837576,2.157996249,0.886152967,52007,256.0376622,0.762487967,0.990001346,0.781556205,0.678040178,0.007334168,0.000956208,0.459738483,0.992113922,HOROZ,HOROZ
26322,602.187,222.06245,151.3356152,1.467350892,0.73181788,26670,183.0688704,0.715972147,0.986951631,0.912149443,0.824402641,0.008436382,0.002403773,0.679639715,0.997269943,DERMASON,DERMASON
27215,610.564,226.7301381,153.0758843,1.481161708,0.737684381,27493,186.1483661,0.715713346,0.989888335,0.91739383,0.821012891,0.008331073,0.002334966,0.674062167,0.99839507,DERMASON,DERMASON
57775,958.851,388.4139479,190.1314778,2.042870294,0.871999178,58521,271.2220763,0.626491,0.987252439,0.789673505,0.698280991,0.006722872,0.000985951,0.487596342,0.996096083,HOROZ,HOROZ
49612,833.731,318.3902881,198.9982131,1.599965564,0.780613979,49976,251.3323702,0.807907764,0.992716504,0.896901395,0.789384537,0.006417606,0.001537118,0.623127947,0.996983257,SIRA,SIRA
81817,1092.464,404.7418654,258.0855879,1.568246676,0.770322252,82640,322.7578656,0.732339778,0.990041142,0.861467992,0.797441266,0.004946916,0.001233983,0.635912573,0.997267779,CALI,CALI
45564,802.744,296.0736966,196.3402805,1.507962074,0.748489491,46120,240.8607204,0.746461337,0.987944493,0.888541202,0.813516105,0.006497974,0.001755587,0.661808452,0.997982047,BARBUNYA,SIRA
36805,722.071,269.0060866,174.8412733,1.538573138,0.759974532,37326,216.4753599,0.69607565,0.986041901,0.887067933,0.804722907,0.007308955,0.001890691,0.647578956,0.996347587,DERMASON,DERMASON
38159,707.153,247.7144126,196.5599343,1.260248756,0.608577894,38483,220.4212961,0.750599945,0.991580698,0.958914913,0.889820232,0.006491638,0.002510401,0.791780045,0.997839817,SEKER,SEKER
44568,806.698,310.3798236,183.2864718,1.693413707,0.807020698,45105,238.2136437,0.722427543,0.988094446,0.860619236,0.76749075,0.006964186,0.001490537,0.589042051,0.997491884,SIRA,SIRA
62934,992.28,368.3417168,218.1674481,1.688344068,0.805720208,64268,283.0725305,0.678892353,0.979243169,0.803205593,0.768505216,0.005852825,0.00125931,0.590600266,0.997136456,BARBUNYA,CALI
64828,1021.97,419.9637378,198.5741932,2.114895853,0.881150171,65825,287.3004929,0.728592782,0.984853779,0.780002856,0.684107857,0.006478123,0.00087524,0.468003561,0.98977879,HOROZ,HOROZ
48961,839.533,322.8165261,194.1723698,1.662525551,0.798876929,49658,249.6779553,0.689785855,0.985963994,0.872940413,0.773436101,0.00659334,0.001455402,0.598203402,0.994528441,SIRA,SIRA
43209,779.043,287.4482162,192.8306998,1.490676622,0.741605454,43717,234.5536346,0.768132689,0.988379806,0.894666591,0.815985702,0.006652508,0.001819262,0.665832666,0.99254119,SIRA,SIRA
65994,1024.72,343.7082805,245.3333569,1.400984705,0.700366245,67205,289.8726798,0.754544831,0.981980507,0.789775926,0.843368334,0.005208175,0.001625303,0.711270146,0.996478596,BARBUNYA,CALI
53855,923.149,387.4442295,177.6853692,2.180507214,0.888638218,54371,261.8593433,0.805248206,0.990509647,0.794131251,0.67586332,0.007194211,0.000925973,0.456791228,0.996036567,HOROZ,HOROZ
44876,791.752,297.6297019,192.6908603,1.544596882,0.762135018,45345,239.0353485,0.814446461,0.989657074,0.899592167,0.80313002,0.006632269,0.001702101,0.645017829,0.996292527,SIRA,SIRA
63882,1004.206,411.2634035,198.7654528,2.069088957,0.875452319,64663,285.1965789,0.754704944,0.987921996,0.796054395,0.69346452,0.00643786,0.000918371,0.480893041,0.995010481,HOROZ,HOROZ
30283,650.688,245.6005882,157.1609587,1.56273282,0.768454317,30610,196.360671,0.807331378,0.989317217,0.898800211,0.799512218,0.00811018,0.00204414,0.639219787,0.998929741,DERMASON,DERMASON
50836,923.618,358.5151472,181.3888992,1.976499934,0.862565817,51671,254.4138469,0.804761829,0.983840065,0.748852801,0.709632072,0.007052387,0.001103186,0.503577678,0.995321247,HOROZ,HOROZ
68384,1005.668,363.0102959,240.8738472,1.507055665,0.748135933,69167,295.0749278,0.743854153,0.988679573,0.849679425,0.812855534,0.00530841,0.001429544,0.660734119,0.995763097,BARBUNYA,CALI
41714,773.739,298.3660876,179.4157938,1.662986749,0.7990025,42130,230.460223,0.820140773,0.990125801,0.875593896,0.772407564,0.007152661,0.001570484,0.596613445,0.992160253,SIRA,SIRA
76574,1077.011,418.7522476,236.7029829,1.769104228,0.824914296,78444,312.2451679,0.680162015,0.976161338,0.829565954,0.7456561,0.005468596,0.001042821,0.55600302,0.983627293,CALI,CALI
34413,692.24,260.3677665,169.1386536,1.539374714,0.760263846,34875,209.3226993,0.801812717,0.986752688,0.902441413,0.803950128,0.007565971,0.001949669,0.646335809,0.994953001,DERMASON,DERMASON
35684,678.241,237.692503,191.4124113,1.241782084,0.592875311,35953,213.1531842,0.768587921,0.99251801,0.97479954,0.896760232,0.006661039,0.002657217,0.804178914,0.998614968,SEKER,SEKER
45510,807.94,304.2641965,191.0623425,1.592486476,0.778254638,46067,240.7179505,0.712306898,0.987908915,0.876109681,0.791147803,0.006685656,0.001615676,0.625914845,0.996760927,SIRA,SIRA
81837,1095.937,433.8381856,241.5270264,1.796230393,0.830699236,82554,322.797312,0.771996189,0.991314776,0.856225949,0.744050023,0.005301247,0.001002228,0.553610437,0.994411893,CALI,CALI
63164,965.899,351.8699366,229.2060113,1.535168884,0.758739538,63999,283.5893203,0.71455722,0.986952921,0.850777618,0.805949275,0.005570735,0.00144985,0.649554234,0.997175449,BARBUNYA,CALI
36527,691.877,238.3143596,195.398766,1.219630832,0.572477778,36865,215.6562562,0.765283889,0.990831412,0.958884021,0.904923466,0.006524334,0.002698754,0.818886479,0.998739198,SEKER,SEKER
70019,1031.181,367.3811442,243.0767597,1.511379141,0.749815169,71281,298.5815796,0.737414694,0.982295422,0.827477061,0.812729734,0.005246878,0.0014121,0.660529621,0.998310691,BARBUNYA,CALI
64410,1004.419,367.1284917,224.4069092,1.6359946,0.791438379,65579,286.3727625,0.757363749,0.982174172,0.802293594,0.780034154,0.005699868,0.001301664,0.608453281,0.995426283,BARBUNYA,CALI
72422,1021.256,349.4805572,265.1379863,1.318108213,0.65148321,73542,303.6619079,0.756144417,0.984770607,0.872591817,0.868894998,0.004825613,0.001696686,0.754978517,0.995143383,BARBUNYA,CALI
73346,1040.579,378.6514102,251.0932419,1.508011157,0.748508614,75533,305.5929116,0.705080509,0.971045768,0.851208955,0.807056051,0.005162537,0.001351007,0.651339469,0.982227186,CALI,CALI
32737,669.66,239.931103,174.131228,1.377875214,0.687953121,33112,204.1618059,0.801827177,0.988674801,0.917360477,0.850918465,0.00732905,0.002370169,0.724062234,0.997667406,DERMASON,DERMASON
58859,934.994,327.0002503,230.3472397,1.419596999,0.709778162,59798,273.7546463,0.740346155,0.984297134,0.846067661,0.837169531,0.005555654,0.001683328,0.700852824,0.994928566,BARBUNYA,SEKER
25577,585.902,209.4219741,155.888184,1.343411468,0.667763414,25895,180.4595463,0.762718435,0.987719637,0.936288106,0.861703014,0.008187902,0.002784728,0.742532084,0.997526117,DERMASON,DERMASON
86333,1152.539,445.7246556,249.5921445,1.785812036,0.828513325,88054,331.545758,0.672228797,0.980455175,0.816724223,0.743835356,0.005162854,0.000974938,0.553291037,0.988073793,CALI,CALI
24813,587.813,222.7964679,142.0245125,1.568718414,0.770480941,25079,177.7438967,0.713386234,0.989393516,0.902424269,0.797785972,0.008979022,0.002243646,0.636462457,0.998430377,DERMASON,DERMASON
46092,774.513,268.3126145,219.006491,1.225135444,0.577718211,46436,242.2522592,0.788261249,0.992591955,0.965557172,0.902873164,0.00582124,0.002386175,0.81517995,0.99870585,SEKER,SEKER
32930,682.129,259.0214438,162.2099627,1.596828206,0.779629178,33374,204.7627364,0.683904465,0.986696231,0.889341519,0.790524265,0.00786582,0.001894892,0.624928613,0.997903636,DERMASON,DERMASON
38427,756.323,306.5338861,160.5917844,1.908776886,0.851782424,38773,221.1939782,0.796976108,0.991076264,0.844173528,0.721597149,0.007977044,0.001334139,0.520702445,0.993904791,HOROZ,HOROZ
60075,937.1,350.7512342,218.6123363,1.604443921,0.782007594,60993,276.5680127,0.771706039,0.984949093,0.859669993,0.788501895,0.005838556,0.001392182,0.621735238,0.997539323,BARBUNYA,CALI
66358,981.292,376.3855561,226.5694504,1.661237009,0.798525438,67547,290.6709991,0.68608354,0.982397442,0.865977555,0.772269271,0.005672045,0.001244499,0.596399827,0.990761465,CALI,CALI
38210,705.63,236.731011,205.9160211,1.149648336,0.493349441,38529,220.5685449,0.782158356,0.991720522,0.964345878,0.931726452,0.006195525,0.002880127,0.868114181,0.998026024,SEKER,SEKER
46250,782.848,281.7191347,209.3760487,1.345517486,0.669059909,46601,242.6671155,0.795083376,0.992467973,0.948345763,0.8613796,0.006091225,0.002068534,0.741974815,0.998340088,SEKER,SEKER
46062,856.672,346.9669215,171.9697081,2.017604876,0.868529666,47106,242.1734088,0.811236351,0.977837218,0.788721193,0.697972613,0.007532607,0.001102754,0.487165768,0.982908029,HOROZ,HOROZ
54434,946.419,392.0469996,179.0746985,2.189293087,0.889585627,55300,263.2632169,0.835030987,0.984339964,0.763683156,0.671509327,0.007202245,0.00090335,0.450924777,0.987206496,HOROZ,HOROZ
48673,799.093,270.6905941,229.2923642,1.180547792,0.531490274,49078,248.9425403,0.751544068,0.99174783,0.957862843,0.91965715,0.005561412,0.002453966,0.845769273,0.998471048,SEKER,SEKER
73266,1044.036,379.3120306,247.6354716,1.53173545,0.757483549,74227,305.4262079,0.735454728,0.987053229,0.844658968,0.80521097,0.00517719,0.001342495,0.648364706,0.993123204,BARBUNYA,CALI
52812,918.444,377.2080714,182.5755884,2.066037824,0.875057906,54026,259.3112547,0.716687701,0.977529338,0.78675066,0.68744885,0.007142469,0.000983988,0.472585921,0.976380388,HOROZ,HOROZ
63988,1012.38,342.8844413,238.8867326,1.435343175,0.717365036,65339,285.4330955,0.81523761,0.979323222,0.784551192,0.832446915,0.005358574,0.001587286,0.692967867,0.994646698,BARBUNYA,CALI
67336,1032.779,399.8204649,217.2274491,1.840561433,0.839530552,68914,292.8051536,0.690370735,0.977101895,0.793308999,0.732341587,0.005937693,0.001053543,0.536324199,0.987137637,CALI,CALI
48396,861.023,341.8154886,181.4293033,1.884014778,0.847508765,48942,248.2331586,0.704413135,0.988843938,0.820332328,0.72621975,0.007062887,0.001211809,0.527395125,0.993620209,HOROZ,HOROZ
32137,672.234,255.8142351,160.4064749,1.594787462,0.778984803,32491,202.2822267,0.728730159,0.989104675,0.893663969,0.790738743,0.007960116,0.00191969,0.62526776,0.997169184,DERMASON,DERMASON
34948,697.453,264.444305,168.7444626,1.567128787,0.769945502,35262,210.9435365,0.700416867,0.99109523,0.902822342,0.797686063,0.007566794,0.001889817,0.636303055,0.997168835,DERMASON,DERMASON
36186,685.681,236.9992929,194.9151565,1.215910025,0.568867373,36484,214.6472599,0.796434467,0.991832036,0.967177561,0.905687343,0.006549475,0.002718313,0.820269563,0.997373985,SEKER,SEKER
52141,916.908,377.0679334,177.5579835,2.123632664,0.882191276,52815,257.6586562,0.584291445,0.987238474,0.779359254,0.68332158,0.007231697,0.000972569,0.466928382,0.991584364,HOROZ,HOROZ
76278,1083.778,433.5725897,225.4395882,1.923231821,0.854191755,76973,311.6410852,0.821359349,0.99097086,0.816072042,0.718774878,0.005684111,0.000935866,0.516637325,0.993613343,CALI,CALI
68272,1000.45,350.8396851,248.4830485,1.411926034,0.705959305,69358,294.8331905,0.779067246,0.984342109,0.857159637,0.840364426,0.005138852,0.001580944,0.706212368,0.997119628,BARBUNYA,CALI
50182,845.771,325.1109276,196.8934945,1.651201978,0.795754426,50642,252.7720452,0.679834722,0.99091663,0.881560759,0.777494768,0.006478636,0.001460338,0.604498114,0.998148482,SIRA,SIRA
44337,799.949,293.3589699,194.076382,1.511564503,0.749886758,45162,237.5955002,0.740764874,0.98173243,0.870665966,0.809913875,0.006616572,0.001756177,0.655960485,0.991526585,SIRA,SIRA
82115,1105.638,449.1585197,234.3010258,1.917014738,0.85316301,82762,323.3451178,0.804623043,0.992182403,0.844124388,0.719890871,0.005469872,0.000906199,0.518242866,0.993479212,CALI,CALI
28517,616.404,218.1749201,166.6284518,1.309349741,0.645526487,28844,190.549133,0.764982027,0.988663154,0.943154417,0.873377806,0.007650697,0.002745929,0.762788792,0.998757307,DERMASON,DERMASON
29112,632.794,242.3495216,154.1074782,1.572600658,0.771780243,29496,192.5267504,0.785706575,0.986981286,0.913602336,0.794417704,0.008324729,0.002045246,0.631099488,0.99246747,DERMASON,DERMASON
69785,1037.342,367.5228762,242.7852957,1.513777328,0.750738821,70841,298.0822397,0.758549099,0.985093378,0.814944481,0.811057648,0.005266502,0.001405753,0.657814509,0.99578469,BARBUNYA,CALI
39951,718.307,247.2965346,205.9721726,1.200630801,0.553430279,40267,225.5375646,0.80864285,0.992152383,0.973010039,0.912012637,0.006189996,0.00264164,0.83176705,0.998645139,SEKER,SEKER
35298,692.422,253.6627444,177.7072418,1.427419287,0.713588589,35733,211.9971921,0.733480176,0.987826379,0.925162981,0.835744297,0.007186321,0.002162619,0.698468531,0.997007452,DERMASON,DERMASON
25038,590.797,222.2298637,143.7161248,1.546311272,0.762744185,25389,178.5479536,0.77249167,0.986175115,0.901431928,0.803438164,0.008875703,0.002281352,0.645512883,0.998163846,DERMASON,DERMASON
59632,925.853,346.4436997,219.3624607,1.579320813,0.774001653,60256,275.5464036,0.793611924,0.989644185,0.874188649,0.795356948,0.005809694,0.001434106,0.632592674,0.999066777,BARBUNYA,CALI
38747,704.737,245.5420687,201.2303264,1.220204097,0.573029088,39008,222.1130627,0.791886368,0.993309065,0.980378549,0.904582518,0.00633706,0.002617341,0.818269532,0.998455835,SEKER,SEKER
59953,933.665,343.388397,223.7786425,1.534500314,0.758495791,60713,276.2870435,0.804986774,0.987482088,0.864248483,0.804590504,0.005727627,0.001480656,0.64736588,0.993383145,BARBUNYA,CALI
32401,662.788,247.9392605,167.097536,1.483799621,0.738781113,32760,203.1113844,0.805554174,0.989041514,0.926870382,0.819198154,0.00765221,0.002125801,0.671085615,0.995756581,DERMASON,DERMASON
61974,991.559,362.9654923,218.7750977,1.659080472,0.797934992,63233,280.9052288,0.794905341,0.98008951,0.792104116,0.773917176,0.005856738,0.001296025,0.598947795,0.993702591,BARBUNYA,CALI
30129,635.077,231.3592631,165.9779656,1.393915525,0.6966578,30433,195.8607522,0.775521236,0.990010843,0.93873241,0.846565422,0.007678956,0.002432899,0.716673014,0.99898164,DERMASON,DERMASON
