Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Cluster_Label
68389,1030.293,344.6779154,253.653765,1.358851959,0.677073566,69587,295.085715,0.792006856,0.982784141,0.80960768,0.856120168,0.005039961,0.001670113,0.732941743,0.995959323,BARBUNYA,3
90343,1173.139,472.0359631,246.2945413,1.916550649,0.853085765,91713,339.1581935,0.767179008,0.985062096,0.824907831,0.71850075,0.005224931,0.000858953,0.516243328,0.989406485,CALI,2
74466,1030.978,399.0801854,239.7014623,1.664905093,0.799523478,75530,307.9172875,0.789001907,0.985912882,0.880377823,0.771567466,0.005359227,0.001171595,0.595316355,0.991145232,CALI,3
71385,1066.275,377.31638,241.9376684,1.559560289,0.76736848,72551,301.480024,0.701117703,0.983928547,0.789002491,0.799011228,0.005285654,0.001328893,0.638418942,0.99565283,BARBUNYA,3
64181,1001.764,357.1130804,229.2063705,1.558041688,0.766845824,65138,285.8632317,0.784858268,0.985308115,0.803684333,0.800483789,0.005564156,0.001409254,0.640774296,0.998353066,BARBUNYA,3
54991,906.255,356.9962841,198.2208731,1.80100248,0.831685953,55868,264.6067191,0.734535497,0.984302284,0.841396401,0.741203007,0.006491904,0.00120865,0.549381897,0.989438159,HOROZ,2
46704,813.324,295.3600895,203.0207835,1.454826863,0.726310254,47182,243.8552433,0.701735407,0.989869018,0.887231119,0.825620157,0.006324086,0.001812586,0.681648643,0.991680757,SIRA,0
80759,1236.831,415.8544334,248.1715437,1.675673315,0.802408598,82623,320.6642362,0.789340449,0.977439696,0.663407035,0.771097313,0.005149326,0.001122967,0.594591066,0.996340383,BARBUNYA,3
39434,728.011,265.9602824,189.8956657,1.400560046,0.700145607,39831,224.0734884,0.723294204,0.990032889,0.934985366,0.842507334,0.006744441,0.002096141,0.709818608,0.994143582,SIRA,0
60979,984.025,403.3630037,193.5767818,2.083736489,0.877319295,61683,278.6411208,0.621587735,0.988586807,0.79136693,0.690794937,0.006614785,0.000929163,0.477197645,0.994354146,HOROZ,2
49317,886.931,310.5630747,202.4588914,1.533956215,0.758297131,50400,250.5840271,0.713085599,0.978511905,0.787819715,0.806869997,0.006297282,0.001646445,0.651039191,0.998665614,BARBUNYA,3
80021,1134.74,370.51982,275.6128445,1.344348884,0.668341564,81760,319.1957105,0.760106767,0.978730431,0.780946189,0.861480799,0.004630282,0.001573148,0.742149167,0.997707404,BARBUNYA,3
172967,1599.26,604.4735422,370.185916,1.632891788,0.790539965,175602,469.285014,0.746432193,0.984994476,0.849835692,0.776353275,0.003494733,0.000783125,0.602724407,0.984183735,BOMBAY,1
56430,946.46,330.9432846,217.743578,1.519876212,0.753063084,57314,268.0464652,0.716571429,0.984576194,0.791617499,0.809946833,0.005864669,0.001556859,0.656013872,0.997059879,BARBUNYA,3
50954,895.158,358.9366715,184.3979667,1.946532697,0.857949528,52105,254.7089472,0.681075734,0.977909989,0.799077224,0.709620853,0.007044328,0.001101856,0.503561756,0.980199423,HOROZ,2
38261,734.029,271.8838261,179.5208841,1.514496921,0.751014893,38662,220.7156955,0.713931184,0.989628059,0.892359279,0.811801491,0.00710603,0.001903734,0.659021661,0.998086276,DERMASON,0
68838,1021.546,324.8827085,270.189651,1.202424694,0.555295806,69878,296.0528057,0.757527071,0.985116918,0.828938389,0.911260581,0.004719526,0.002007467,0.830395846,0.998488472,BARBUNYA,0
68153,1029.375,358.2789264,242.6969575,1.476239876,0.735617924,69257,294.5761272,0.761996869,0.984059373,0.808253527,0.82219775,0.00525698,0.001481908,0.67600914,0.997951649,BARBUNYA,3
57761,910.99,330.2813373,223.64553,1.476807237,0.735857484,58490,271.1892132,0.791268254,0.987536331,0.874615859,0.821085488,0.005718068,0.001603181,0.674181379,0.99563594,BARBUNYA,3
80946,1093.51,422.8378095,245.3976852,1.723071712,0.814360823,81704,321.0352756,0.678280543,0.990722608,0.8506673,0.759239757,0.005223702,0.001070715,0.576445008,0.993256087,CALI,2
72373,1041.799,335.8512882,275.5786822,1.218712875,0.571592244,73521,303.5591632,0.786654493,0.984385414,0.837950891,0.90384993,0.004640561,0.001910449,0.816944696,0.995621019,BARBUNYA,3
75710,1077.037,367.9145312,263.1446424,1.398145628,0.698886003,77071,310.4786078,0.776098901,0.982340958,0.820166193,0.843887864,0.004859524,0.001520241,0.712146727,0.995684832,BARBUNYA,3
81995,1186.252,409.0478139,255.5614799,1.600584776,0.780807517,83446,323.1087688,0.76777939,0.982611509,0.73222292,0.789904646,0.004988692,0.001198023,0.62394935,0.998683831,BARBUNYA,3
204635,1706.37,635.1262868,412.6639162,1.539088498,0.760160606,206334,510.4403729,0.807044459,0.991765778,0.883168083,0.803683273,0.003103703,0.000798729,0.645906803,0.994107731,BOMBAY,1
40306,739.706,277.807734,185.2207396,1.499873797,0.745305816,40698,226.5373989,0.734532466,0.990368077,0.925680855,0.815446696,0.006892466,0.001879908,0.664953314,0.997346052,SIRA,0
55722,897.584,318.9323359,225.0086389,1.417422626,0.708704064,56736,266.3596327,0.779274177,0.98212775,0.869133231,0.835160323,0.005723634,0.001717636,0.697492765,0.988642027,CALI,0
34668,704.917,268.2745335,166.9007759,1.607389373,0.782916503,35416,210.0968075,0.747670807,0.978879602,0.876723572,0.783141079,0.007738391,0.001795521,0.613309949,0.985827894,SIRA,0
43255,775.342,295.9427576,186.4394666,1.587339649,0.776607387,43605,234.6784534,0.702191558,0.991973398,0.904189709,0.792985966,0.006841816,0.001668834,0.628826742,0.99816162,SIRA,0
185896,1652.683,618.1100834,387.6740194,1.594406776,0.778864267,187616,486.5081072,0.806693224,0.990832338,0.855265176,0.787089744,0.003325032,0.000787177,0.619510265,0.987751364,BOMBAY,1
75562,1077.868,402.7975336,239.9578761,1.678617681,0.803186052,76928,310.1749933,0.679917937,0.982243136,0.817301227,0.770051868,0.005330689,0.001156227,0.59297988,0.995386511,BARBUNYA,3
41741,756.956,281.0310209,189.7241324,1.481261331,0.737725936,42253,230.5347953,0.747711599,0.987882517,0.915443282,0.820317965,0.006732733,0.001880616,0.672921564,0.996772692,SIRA,0
60966,988.175,387.2990467,209.459412,1.849041029,0.841137785,63362,278.6114177,0.616503185,0.962185537,0.784566646,0.719370265,0.006352706,0.001049418,0.517493578,0.956866857,HOROZ,2
70069,1111.06,393.3433339,227.8881262,1.726036983,0.815070447,71813,298.6881679,0.740514891,0.975714703,0.713281169,0.759357391,0.005613657,0.001151358,0.576623648,0.995273741,BARBUNYA,2
69714,1023.301,370.4865925,240.0561473,1.543333077,0.761684342,70851,297.9305651,0.73056327,0.983952238,0.836610034,0.80416018,0.005314379,0.00137089,0.646673596,0.998032751,BARBUNYA,3
61955,941.725,356.2676132,221.8502492,1.605892328,0.782455301,62655,280.8621655,0.74689572,0.988827707,0.877885803,0.78834605,0.005750426,0.001370084,0.621489494,0.99804521,BARBUNYA,3
68823,1054.403,368.6293354,239.0642829,1.54196742,0.761195798,70191,296.0205486,0.705153689,0.980510322,0.777911511,0.803030362,0.005356194,0.001373928,0.644857762,0.994349659,BARBUNYA,3
45200,873.211,357.1308499,162.8601044,2.19286885,0.88996767,45850,239.8967016,0.751279835,0.985823337,0.74492046,0.671733348,0.007901125,0.00099233,0.451225691,0.989478763,HOROZ,2
233751,1849.371,706.9930758,423.527988,1.669294818,0.800707613,237344,545.5465304,0.819204525,0.984861635,0.858845917,0.771643385,0.003024556,0.000661467,0.595433514,0.99395408,BOMBAY,1
88892,1120.911,417.8434661,271.7476179,1.537615929,0.759628308,89503,336.4235569,0.8111176,0.993173413,0.889058379,0.805142557,0.004700574,0.00121849,0.648254538,0.996766503,CALI,3
80951,1107.182,395.5388204,261.61346,1.511920757,0.750024254,82239,321.0451906,0.779927355,0.984338331,0.829839396,0.81166544,0.004886151,0.001308142,0.658800786,0.996054583,BARBUNYA,3
205476,1746.64,679.0974408,386.4526105,1.757259292,0.822290479,207384,511.4881902,0.773850951,0.990799676,0.846377604,0.753188216,0.003304996,0.000656092,0.567292489,0.996879998,BOMBAY,1
183243,1653.91,621.0828564,380.4553283,1.632472488,0.790418086,187180,483.0240511,0.783571942,0.97896677,0.841808896,0.777712742,0.003389395,0.000764854,0.604837109,0.98737994,BOMBAY,1
40319,747.433,278.4560902,184.6588803,1.507948547,0.748484221,40744,226.5739288,0.778569498,0.989569016,0.906932738,0.8136792,0.006906324,0.00186741,0.662073841,0.998373286,SIRA,0
67359,1028.02,375.7874784,230.2702608,1.631940994,0.790263433,68721,292.8551562,0.762721652,0.980180731,0.800944396,0.779310576,0.005578876,0.001269313,0.607324974,0.991118521,BARBUNYA,3
154721,1475.51,538.8861415,367.7969602,1.465172907,0.730873171,155903,443.8433233,0.803895793,0.992418363,0.893048023,0.823630985,0.003482954,0.000988686,0.678367999,0.993926413,BOMBAY,1
62787,942.187,359.461842,223.1302895,1.610995275,0.784021012,63429,282.7417396,0.81130637,0.989878447,0.888802733,0.786569551,0.0057251,0.001351797,0.618691658,0.996709338,BARBUNYA,3
37098,705.621,257.2452183,183.9486381,1.398462206,0.699051663,37453,217.3353184,0.779107863,0.990521454,0.936305051,0.844856592,0.006934207,0.002179258,0.713782661,0.998198075,DERMASON,0
147930,1439.844,519.3579714,364.7947757,1.423699039,0.711786739,149429,433.9934629,0.760034115,0.98996848,0.896675367,0.835634546,0.003510836,0.00105598,0.698285095,0.994147819,BOMBAY,1
40000,742.236,280.963795,181.5970177,1.54718287,0.763052924,40340,225.6758334,0.71404345,0.991571641,0.912401154,0.803220335,0.007024095,0.00180347,0.645162906,0.998184996,DERMASON,0
79796,1110.388,431.5476329,238.2902876,1.811016459,0.833727508,81173,318.7466435,0.687517232,0.983036231,0.813282573,0.738612888,0.005408136,0.000992876,0.545548998,0.987998215,CALI,2
47099,833.628,327.7793514,185.2744074,1.769156118,0.824925657,47960,244.8842774,0.693754603,0.98204754,0.85168101,0.747100988,0.00695937,0.001337417,0.558159887,0.987471979,SIRA,2
195076,1671.831,629.855816,397.1060279,1.586114971,0.776212545,196829,498.3758395,0.796257822,0.991093792,0.8770593,0.79125385,0.003228771,0.000780693,0.626082656,0.993039073,BOMBAY,1
80677,1122.027,362.2990523,285.4455253,1.269240609,0.615838161,82097,320.501399,0.733860918,0.982703387,0.805291266,0.884632176,0.004490735,0.001696478,0.782574087,0.99327481,BARBUNYA,3
63127,989.856,351.1002035,229.1462507,1.532210116,0.757657815,64252,283.5062482,0.718528046,0.982490817,0.809619528,0.807479589,0.005561807,0.001458552,0.652023287,0.999036677,BARBUNYA,3
74734,1062.473,381.3988414,250.9818411,1.519627236,0.752968887,75706,308.4708805,0.826740121,0.987160859,0.831940538,0.808788195,0.005103418,0.001347039,0.654138344,0.994046444,BARBUNYA,3
51487,909.858,377.6142924,174.9837576,2.157996249,0.886152967,52007,256.0376622,0.762487967,0.990001346,0.781556205,0.678040178,0.007334168,0.000956208,0.459738483,0.992113922,HOROZ,2
154875,1532.26,580.3288416,343.3166651,1.690360244,0.806239061,157383,444.0641558,0.808147483,0.984064353,0.828946028,0.765194014,0.003747079,0.000792426,0.585521879,0.989742907,BOMBAY,1
69963,1080.634,379.312389,236.9762145,1.600634856,0.780823158,71325,298.4621555,0.78246136,0.980904311,0.752871804,0.786850533,0.005421614,0.001281968,0.619133761,0.991007079,BARBUNYA,3
58299,913.932,348.2718994,213.7338655,1.629465217,0.78954064,58881,272.4492471,0.71911928,0.990115657,0.877088066,0.782288917,0.005973891,0.001380085,0.61197595,0.997193524,BARBUNYA,3
81817,1092.464,404.7418654,258.0855879,1.568246676,0.770322252,82640,322.7578656,0.732339778,0.990041142,0.861467992,0.797441266,0.004946916,0.001233983,0.635912573,0.997267779,CALI,3
36805,722.071,269.0060866,174.8412733,1.538573138,0.759974532,37326,216.4753599,0.69607565,0.986041901,0.887067933,0.804722907,0.007308955,0.001890691,0.647578956,0.996347587,DERMASON,0
215107,1772.436,680.4892103,406.9402925,1.672208977,0.801487609,217799,523.3380731,0.819143184,0.98763998,0.860445332,0.76906153,0.003163492,0.000682639,0.591455637,0.989037425,BOMBAY,1
85099,1161.055,428.0509995,255.1448778,1.677678201,0.80293851,86211,329.1677566,0.799607239,0.987101414,0.793284072,0.768991912,0.005030036,0.00108502,0.591348561,0.99209259,BARBUNYA,3
38071,717.993,264.2306153,183.7717131,1.43781984,0.718528586,38445,220.1669882,0.797081423,0.990271817,0.928033659,0.833237996,0.00694047,0.002063692,0.694285557,0.998257549,DERMASON,0
78791,1164.715,414.6113966,243.3587512,1.703704488,0.80961865,80403,316.7330374,0.807897381,0.979950997,0.729872733,0.763927475,0.005262167,0.001105485,0.583585187,0.994256703,BARBUNYA,3
49777,861.277,300.7570338,211.6168613,1.42123379,0.710582389,50590,251.7499649,0.801910654,0.98392963,0.843243269,0.837054288,0.006042088,0.001829706,0.700659882,0.995801499,BARBUNYA,0
62934,992.28,368.3417168,218.1674481,1.688344068,0.805720208,64268,283.0725305,0.678892353,0.979243169,0.803205593,0.768505216,0.005852825,0.00125931,0.590600266,0.997136456,BARBUNYA,2
71540,1034.456,401.2763801,231.4388537,1.733833251,0.816915952,72721,301.8071521,0.8225825,0.983759849,0.840107291,0.752117909,0.005609119,0.00110718,0.565681349,0.980797133,CALI,3
53519,877.465,331.9782172,206.4390997,1.608116959,0.783140091,54178,261.0411983,0.755725945,0.987836391,0.873490627,0.786320261,0.006202997,0.001462781,0.618299552,0.994297996,SIRA,3
68978,1054.813,373.103519,236.8188821,1.57548045,0.772736449,70161,296.3537031,0.823598242,0.983138781,0.779057503,0.794293508,0.005409022,0.001328075,0.630902177,0.993974046,BARBUNYA,3
68247,1088.754,370.3681457,237.863792,1.557059789,0.76650688,70172,294.7792042,0.76768279,0.972567406,0.723492282,0.795908632,0.005426878,0.00134333,0.63347055,0.986351522,BARBUNYA,3
73324,1108.382,368.8511345,255.1156056,1.445819568,0.722233573,75042,305.5470772,0.78814197,0.977106154,0.750027322,0.82837505,0.005030428,0.001461143,0.686205224,0.992128941,BARBUNYA,3
64828,1021.97,419.9637378,198.5741932,2.114895853,0.881150171,65825,287.3004929,0.728592782,0.984853779,0.780002856,0.684107857,0.006478123,0.00087524,0.468003561,0.98977879,HOROZ,2
65994,1024.72,343.7082805,245.3333569,1.400984705,0.700366245,67205,289.8726798,0.754544831,0.981980507,0.789775926,0.843368334,0.005208175,0.001625303,0.711270146,0.996478596,BARBUNYA,3
53855,923.149,387.4442295,177.6853692,2.180507214,0.888638218,54371,261.8593433,0.805248206,0.990509647,0.794131251,0.67586332,0.007194211,0.000925973,0.456791228,0.996036567,HOROZ,2
37713,717.219,252.764546,190.9237129,1.323903365,0.655330644,38160,219.1293749,0.715820442,0.988286164,0.921292155,0.866930819,0.006702319,0.0023353,0.751569045,0.995004788,DERMASON,0
61978,1036.289,354.0364832,223.5834024,1.583464959,0.775354336,63295,280.9142939,0.774453941,0.979192669,0.725246506,0.793461429,0.005712293,0.001396669,0.629581039,0.996919515,BARBUNYA,3
50836,923.618,358.5151472,181.3888992,1.976499934,0.862565817,51671,254.4138469,0.804761829,0.983840065,0.748852801,0.709632072,0.007052387,0.001103186,0.503577678,0.995321247,HOROZ,2
83906,1206.297,447.4269964,239.8060077,1.86578727,0.84423907,85675,326.8523172,0.647547752,0.979352203,0.724593421,0.730515413,0.005332479,0.000936756,0.533652769,0.995682543,BARBUNYA,2
76574,1077.011,418.7522476,236.7029829,1.769104228,0.824914296,78444,312.2451679,0.680162015,0.976161338,0.829565954,0.7456561,0.005468596,0.001042821,0.55600302,0.983627293,CALI,2
176570,1601.037,610.4912665,369.668142,1.651457611,0.795825763,178203,474.1475576,0.802714965,0.990836293,0.865613546,0.776665587,0.003457503,0.00077603,0.603209434,0.99617481,BOMBAY,1
69053,1142.711,400.1190566,221.0364114,1.810195226,0.833561544,70386,296.5147725,0.667875658,0.981061575,0.664537662,0.741066359,0.005794376,0.00107799,0.549179348,0.994121834,BARBUNYA,2
81837,1095.937,433.8381856,241.5270264,1.796230393,0.830699236,82554,322.797312,0.771996189,0.991314776,0.856225949,0.744050023,0.005301247,0.001002228,0.553610437,0.994411893,CALI,2
63164,965.899,351.8699366,229.2060113,1.535168884,0.758739538,63999,283.5893203,0.71455722,0.986952921,0.850777618,0.805949275,0.005570735,0.00144985,0.649554234,0.997175449,BARBUNYA,3
54160,929.492,349.4594503,202.9347314,1.722028791,0.81411022,55623,262.5997977,0.749505266,0.973697931,0.787765954,0.75144569,0.006452353,0.001269078,0.564670625,0.972379074,HOROZ,2
70019,1031.181,367.3811442,243.0767597,1.511379141,0.749815169,71281,298.5815796,0.737414694,0.982295422,0.827477061,0.812729734,0.005246878,0.0014121,0.660529621,0.998310691,BARBUNYA,3
64410,1004.419,367.1284917,224.4069092,1.6359946,0.791438379,65579,286.3727625,0.757363749,0.982174172,0.802293594,0.780034154,0.005699868,0.001301664,0.608453281,0.995426283,BARBUNYA,3
80789,1130.935,383.9689235,268.6870597,1.429056256,0.714375547,82025,320.7237902,0.783294551,0.984931423,0.793755609,0.835285802,0.004752738,0.001427132,0.697702371,0.997055938,BARBUNYA,3
72422,1021.256,349.4805572,265.1379863,1.318108213,0.65148321,73542,303.6619079,0.756144417,0.984770607,0.872591817,0.868894998,0.004825613,0.001696686,0.754978517,0.995143383,BARBUNYA,3
76328,1162.038,415.4142707,235.1720675,1.766426919,0.824326576,78024,311.7432084,0.792705218,0.978263099,0.710318435,0.750439333,0.005442489,0.00106473,0.563159193,0.994779559,BARBUNYA,3
73346,1040.579,378.6514102,251.0932419,1.508011157,0.748508614,75533,305.5929116,0.705080509,0.971045768,0.851208955,0.807056051,0.005162537,0.001351007,0.651339469,0.982227186,CALI,3
58859,934.994,327.0002503,230.3472397,1.419596999,0.709778162,59798,273.7546463,0.740346155,0.984297134,0.846067661,0.837169531,0.005555654,0.001683328,0.700852824,0.994928566,BARBUNYA,3
169004,1546.598,566.4156578,380.9707667,1.486769347,0.740006893,170517,463.8777598,0.736035259,0.991126984,0.887875269,0.81897058,0.003351493,0.000930018,0.670712811,0.997195248,BOMBAY,1
21101,533.701,185.3819214,146.0322578,1.269458709,0.616011296,21462,163.9104256,0.746356819,0.983179573,0.930929662,0.88417697,0.008785457,0.003312081,0.781768915,0.992423358,DERMASON,0
86333,1152.539,445.7246556,249.5921445,1.785812036,0.828513325,88054,331.545758,0.672228797,0.980455175,0.816724223,0.743835356,0.005162854,0.000974938,0.553291037,0.988073793,CALI,2
156593,1478.855,555.8219854,360.0328103,1.543809257,0.76185431,157868,446.5203243,0.802588284,0.991923632,0.899768988,0.803351318,0.003549469,0.000911938,0.645373339,0.996333336,BOMBAY,1
38427,756.323,306.5338861,160.5917844,1.908776886,0.851782424,38773,221.1939782,0.796976108,0.991076264,0.844173528,0.721597149,0.007977044,0.001334139,0.520702445,0.993904791,HOROZ,2
178573,1634.814,619.885914,373.2696081,1.660692166,0.798376522,183684,476.829325,0.664534328,0.97217504,0.839631962,0.769221101,0.003471331,0.000749688,0.591701102,0.982633384,BOMBAY,1
60075,937.1,350.7512342,218.6123363,1.604443921,0.782007594,60993,276.5680127,0.771706039,0.984949093,0.859669993,0.788501895,0.005838556,0.001392182,0.621735238,0.997539323,BARBUNYA,3
66358,981.292,376.3855561,226.5694504,1.661237009,0.798525438,67547,290.6709991,0.68608354,0.982397442,0.865977555,0.772269271,0.005672045,0.001244499,0.596399827,0.990761465,CALI,3
134012,1385.807,517.7649124,331.9160237,1.559927438,0.767494559,135500,413.0730902,0.76070569,0.98901845,0.876895924,0.79780047,0.003863571,0.000965486,0.636485589,0.992871334,BOMBAY,1
46062,856.672,346.9669215,171.9697081,2.017604876,0.868529666,47106,242.1734088,0.811236351,0.977837218,0.788721193,0.697972613,0.007532607,0.001102754,0.487165768,0.982908029,HOROZ,2
54434,946.419,392.0469996,179.0746985,2.189293087,0.889585627,55300,263.2632169,0.835030987,0.984339964,0.763683156,0.671509327,0.007202245,0.00090335,0.450924777,0.987206496,HOROZ,2
48673,799.093,270.6905941,229.2923642,1.180547792,0.531490274,49078,248.9425403,0.751544068,0.99174783,0.957862843,0.91965715,0.005561412,0.002453966,0.845769273,0.998471048,SEKER,0
55563,873.756,315.9455,224.7293094,1.40589361,0.702897275,56100,265.9793391,0.711333871,0.990427807,0.914566329,0.841851962,0.005686257,0.00176177,0.708714726,0.996377505,SIRA,0
73266,1044.036,379.3120306,247.6354716,1.53173545,0.757483549,74227,305.4262079,0.735454728,0.987053229,0.844658968,0.80521097,0.00517719,0.001342495,0.648364706,0.993123204,BARBUNYA,3
52812,918.444,377.2080714,182.5755884,2.066037824,0.875057906,54026,259.3112547,0.716687701,0.977529338,0.78675066,0.68744885,0.007142469,0.000983988,0.472585921,0.976380388,HOROZ,2
63988,1012.38,342.8844413,238.8867326,1.435343175,0.717365036,65339,285.4330955,0.81523761,0.979323222,0.784551192,0.832446915,0.005358574,0.001587286,0.692967867,0.994646698,BARBUNYA,3
164498,1591.267,616.7934563,345.4119747,1.785674793,0.828484235,168989,457.652006,0.793909266,0.973424306,0.816364993,0.741985832,0.00374955,0.000701038,0.550542975,0.983090713,BOMBAY,1
156208,1462.0,518.8727299,385.1703268,1.347125398,0.670043993,157666,445.9710784,0.810796221,0.990752604,0.918371485,0.859499937,0.003321678,0.001118203,0.738740141,0.995175607,BOMBAY,1
67336,1032.779,399.8204649,217.2274491,1.840561433,0.839530552,68914,292.8051536,0.690370735,0.977101895,0.793308999,0.732341587,0.005937693,0.001053543,0.536324199,0.987137637,CALI,2
72835,1074.908,434.1313881,219.2406024,1.980159621,0.863113613,75191,304.5265214,0.605696466,0.968666463,0.792149949,0.701461654,0.005960478,0.000890177,0.492048451,0.974334475,HOROZ,2
160141,1531.84,560.1979114,367.032833,1.52628828,0.755469149,162846,451.5504999,0.793393875,0.983389214,0.857601612,0.806055308,0.003498154,0.000910915,0.649725159,0.991667895,BOMBAY,1
183754,1630.759,625.5357421,376.067177,1.663361709,0.799104499,185287,483.6970739,0.822621947,0.991726349,0.868294595,0.773252496,0.003404202,0.000750724,0.597919423,0.994556272,BOMBAY,1
52141,916.908,377.0679334,177.5579835,2.123632664,0.882191276,52815,257.6586562,0.584291445,0.987238474,0.779359254,0.68332158,0.007231697,0.000972569,0.466928382,0.991584364,HOROZ,2
76278,1083.778,433.5725897,225.4395882,1.923231821,0.854191755,76973,311.6410852,0.821359349,0.99097086,0.816072042,0.718774878,0.005684111,0.000935866,0.516637325,0.993613343,CALI,2
68272,1000.45,350.8396851,248.4830485,1.411926034,0.705959305,69358,294.8331905,0.779067246,0.984342109,0.857159637,0.840364426,0.005138852,0.001580944,0.706212368,0.997119628,BARBUNYA,3
144458,1440.778,524.9804748,351.9433714,1.491661777,0.742005983,146010,428.870188,0.761836956,0.989370591,0.874494989,0.816925978,0.003634139,0.000998417,0.667368054,0.995487417,BOMBAY,1
41267,759.008,272.2771926,193.7132061,1.405568562,0.70273078,41789,229.2221113,0.711070905,0.987508675,0.900160714,0.841870408,0.00659794,0.002044415,0.708745784,0.996190793,DERMASON,0
175276,1595.654,608.730967,368.7638602,1.650733797,0.795623672,177114,472.4069585,0.789343085,0.989622503,0.865077202,0.776052122,0.003472985,0.000777045,0.602256896,0.994165812,BOMBAY,1
157321,1562.231,587.4104496,346.3148397,1.696174643,0.807723175,160654,447.557056,0.803330338,0.979253551,0.810039244,0.76191538,0.003733834,0.000776179,0.580515047,0.984654902,BOMBAY,1
82115,1105.638,449.1585197,234.3010258,1.917014738,0.85316301,82762,323.3451178,0.804623043,0.992182403,0.844124388,0.719890871,0.005469872,0.000906199,0.518242866,0.993479212,CALI,2
89248,1226.968,426.2697932,267.2871627,1.594800846,0.778989039,91234,337.0965483,0.74029098,0.9782318,0.744975318,0.790805621,0.004776239,0.001152245,0.62537353,0.997346234,BARBUNYA,3
69785,1037.342,367.5228762,242.7852957,1.513777328,0.750738821,70841,298.0822397,0.758549099,0.985093378,0.814944481,0.811057648,0.005266502,0.001405753,0.657814509,0.99578469,BARBUNYA,3
59632,925.853,346.4436997,219.3624607,1.579320813,0.774001653,60256,275.5464036,0.793611924,0.989644185,0.874188649,0.795356948,0.005809694,0.001434106,0.632592674,0.999066777,BARBUNYA,3
59953,933.665,343.388397,223.7786425,1.534500314,0.758495791,60713,276.2870435,0.804986774,0.987482088,0.864248483,0.804590504,0.005727627,0.001480656,0.64736588,0.993383145,BARBUNYA,3
61974,991.559,362.9654923,218.7750977,1.659080472,0.797934992,63233,280.9052288,0.794905341,0.98008951,0.792104116,0.773917176,0.005856738,0.001296025,0.598947795,0.993702591,BARBUNYA,3
79165,1121.15,403.8090315,250.7525213,1.610388719,0.783835848,80401,317.4838713,0.786865856,0.984627057,0.791435702,0.78622281,0.005100853,0.001202279,0.618146306,0.995455839,BARBUNYA,3
86498,1145.822,380.1703566,290.3756566,1.309236322,0.6454482,87924,331.8624326,0.759874201,0.983781448,0.827907119,0.87293085,0.004395135,0.001574241,0.762008269,0.997648903,BARBUNYA,3
56928,935.66,324.0394421,224.1507189,1.445631955,0.722147602,57936,269.2266346,0.77012987,0.982601491,0.817146008,0.83084526,0.005692093,0.00167314,0.690303847,0.9979253,BARBUNYA,3
41631,758.77,287.7112302,184.4771924,1.559603258,0.767383241,42025,230.2308309,0.707649159,0.990624628,0.908670448,0.800214961,0.006910985,0.00174802,0.640343984,0.998682564,DERMASON,0
78630,1108.853,412.0149754,244.0177357,1.688463235,0.805750936,79898,316.4092688,0.805635246,0.984129765,0.803618985,0.767955748,0.005239921,0.001124215,0.589756032,0.995781377,BARBUNYA,3
39013,745.539,271.5765221,183.4064154,1.480736219,0.737506778,39546,222.8741671,0.759924422,0.986522025,0.882020092,0.820668021,0.00696118,0.001947748,0.673496001,0.997269923,DERMASON,0
69673,1063.011,390.0669854,228.7240767,1.705404131,0.810042421,70866,297.8429432,0.744488967,0.983165411,0.774816495,0.763568706,0.005598539,0.001173943,0.583037168,0.994313996,BARBUNYA,3
76305,1164.13,394.7024531,246.7899736,1.599345579,0.780419927,77830,311.6962359,0.7114022,0.980406013,0.707554501,0.789699262,0.005172694,0.001240919,0.623624924,0.997391765,BARBUNYA,3
75526,1059.166,377.0555787,255.7796155,1.47414241,0.734729212,76529,310.1010962,0.761965295,0.986893857,0.846015434,0.822428082,0.004992394,0.001408901,0.676387949,0.997092161,BARBUNYA,3
67718,1046.454,353.627789,244.3069875,1.447473086,0.722989391,69018,293.6345271,0.7664569,0.981164334,0.777094262,0.83034913,0.005222065,0.001531317,0.689479678,0.998003277,BARBUNYA,3
75990,1116.443,379.5325031,256.6100138,1.479024522,0.736790318,77909,311.052203,0.709364848,0.975368699,0.766113647,0.819566705,0.004994506,0.001389983,0.671689584,0.993445366,BARBUNYA,3
231066,1787.859,641.9042752,460.1984968,1.394842181,0.697148261,232903,542.4042484,0.736700143,0.992112596,0.908404716,0.844992422,0.002778013,0.000873625,0.714012194,0.995934326,BOMBAY,1
65881,1027.604,409.5313175,207.2239825,1.976273752,0.862531851,67226,289.6244024,0.631988412,0.97999286,0.784004354,0.707209412,0.006216228,0.000959177,0.500145153,0.988423738,CALI,2
153644,1506.502,559.4930681,354.4902247,1.578303234,0.773667513,157005,442.2958474,0.763957119,0.978593038,0.850718827,0.790529629,0.00364149,0.000877266,0.624937094,0.986340236,BOMBAY,1
40863,737.27,263.7978064,197.7032286,1.334312081,0.662061107,41222,228.0973203,0.809088209,0.991291058,0.944684928,0.864667237,0.006455664,0.002225957,0.74764943,0.997597667,SEKER,0
